Warehouse_Source,Title_Pattern,Tender_Count,Unique_Buyers,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,Volume_Pct,Buyer_Breadth_Pct,Recency_Pct,Lean_Pct,Open_World_Score,Discovery_Type
Germany,alarmaufschaltung und interventionsdienst fur die staatlichen gemeinschaftsunterkunfte fur asylbewerber der regierung von niederbayern,19,0,1,15.0,100.0,90.13136815123359,0.0,92.99102851650112,1.0173021467478374,42.16212752322974,NORMALIZED_TITLE_PATTERN
TED,"lote # contrato basado en el acuerdo marco para la adquisicion de medicamentos exclusivos de uso hospitalario con destino a las farmacias de los hospitales del servicio extremeno de salud siguiendo el procedimiento negociado sin publicidad",22,1,1,20.0,0.0,92.10990067286127,11.983338673502082,0.0,45.21787888497277,42.08026273630247,NORMALIZED_TITLE_PATTERN
TED,"me mec # l #",22,1,1,20.0,0.0,92.10990067286127,11.983338673502082,0.0,45.21787888497277,42.08026273630247,NORMALIZED_TITLE_PATTERN
Germany,planung und ausfuhrung von bauleistungen,25,0,1,15.0,64.0,93.34347965395706,0.0,86.27042614546619,1.0173021467478374,42.050464594681195,NORMALIZED_TITLE_PATTERN
TenderNed,senior ontwikkelaar integratie cluster bco,10,1,1,20.0,20.0,72.31656520346043,11.983338673502082,36.895225889138096,45.21787888497277,42.04549823774431,NORMALIZED_TITLE_PATTERN
TED,construction d un centre medical a nothum,10,1,1,20.0,20.0,72.31656520346043,11.983338673502082,36.895225889138096,45.21787888497277,42.04549823774431,NORMALIZED_TITLE_PATTERN
TED,cosahl realisation d un nouveau cycle d orientation avec salle de sport triple a givisiez,10,1,1,20.0,20.0,72.31656520346043,11.983338673502082,36.895225889138096,45.21787888497277,42.04549823774431,NORMALIZED_TITLE_PATTERN
TED,degvielas iegade augsdaugavas novada pasvaldibas iestazu vajadzibam,10,1,1,20.0,20.0,72.31656520346043,11.983338673502082,36.895225889138096,45.21787888497277,42.04549823774431,NORMALIZED_TITLE_PATTERN
TED,furnizare mobilier pentru cabinet psihopedagogic in cadrul proiectului educatie pentru performanta pentru scoala gimnaziala ion bancila,10,1,1,20.0,20.0,72.31656520346043,11.983338673502082,36.895225889138096,45.21787888497277,42.04549823774431,NORMALIZED_TITLE_PATTERN
Germany,"rez sw # ind jc mannheim",14,1,1,15.0,57.14285714285714,84.00352451137456,11.983338673502082,81.17590515860302,1.0173021467478374,42.02835629605896,NORMALIZED_TITLE_PATTERN
Germany,rahmenvereinbarung winterdienst,14,1,1,15.0,57.14285714285714,84.00352451137456,11.983338673502082,81.17590515860302,1.0173021467478374,42.02835629605896,NORMALIZED_TITLE_PATTERN
Quebec,"subvention # # quebec inc",48,1,1,15.0,33.33333333333333,97.33258570970843,11.983338673502082,55.91156680551106,1.0173021467478374,41.9847805190644,NORMALIZED_TITLE_PATTERN
Germany,atemschutztechnik,11,2,1,15.0,9.090909090909092,76.2976610060878,48.470041653316244,26.722204421659722,1.0173021467478374,41.95001602050625,NORMALIZED_TITLE_PATTERN
Germany,"# # au enanlagen",11,2,1,15.0,9.090909090909092,76.2976610060878,48.470041653316244,26.722204421659722,1.0173021467478374,41.95001602050625,NORMALIZED_TITLE_PATTERN
Quebec,ressources documentaires,11,2,1,15.0,9.090909090909092,76.2976610060878,48.470041653316244,26.722204421659722,1.0173021467478374,41.95001602050625,NORMALIZED_TITLE_PATTERN
Germany,"rez nord # ind jc team arbeit hamburg",46,1,1,15.0,32.608695652173914,97.16437039410445,11.983338673502082,55.85549503364307,1.0173021467478374,41.92534444088433,NORMALIZED_TITLE_PATTERN
Germany,"rez nord # ind jc bremen",47,1,1,15.0,31.914893617021278,97.23646267222044,11.983338673502082,55.71131047741109,1.0173021467478374,41.92390259532201,NORMALIZED_TITLE_PATTERN
Germany,rv nl zwickau,31,0,1,15.0,58.06451612903226,95.11374559436078,0.0,82.10509452098687,1.0173021467478374,41.915091316885615,NORMALIZED_TITLE_PATTERN
Germany,"rez bayern # ind aa kempten memmingen",12,1,1,15.0,75.0,79.55783402755527,11.983338673502082,88.7455943607818,1.0173021467478374,41.90579942326178,NORMALIZED_TITLE_PATTERN
Germany,"rez bayern # ind jc dresden",12,1,1,15.0,75.0,79.55783402755527,11.983338673502082,88.7455943607818,1.0173021467478374,41.90579942326178,NORMALIZED_TITLE_PATTERN
Germany,neubau feuerwehrgeratehaus dorf mecklenburg,12,1,1,15.0,75.0,79.55783402755527,11.983338673502082,88.7455943607818,1.0173021467478374,41.90579942326178,NORMALIZED_TITLE_PATTERN
Germany,"energetische sanierung konradin grundschule und erweiterung um # klassenraume barbarossastra e # # # kaufbeuren",16,1,1,15.0,43.75,86.89522588913809,11.983338673502082,74.95193848125601,1.0173021467478374,41.900032041012494,NORMALIZED_TITLE_PATTERN
Germany,neubau feuerwehrgeratehaus,16,1,1,15.0,43.75,86.89522588913809,11.983338673502082,74.95193848125601,1.0173021467478374,41.900032041012494,NORMALIZED_TITLE_PATTERN
Germany,"rez sw # ind jc rv saarbrucken",17,1,1,15.0,41.17647058823529,88.08074335148991,11.983338673502082,72.72508811278436,1.0173021467478374,41.89939122076258,NORMALIZED_TITLE_PATTERN
Germany,"sanierung lessingstra e # zwickau",17,1,1,15.0,41.17647058823529,88.08074335148991,11.983338673502082,72.72508811278436,1.0173021467478374,41.89939122076258,NORMALIZED_TITLE_PATTERN
TED,"laboratorni material a chemikalie # #",21,1,1,20.0,0.0,91.49311118231336,11.983338673502082,0.0,45.21787888497277,41.895225889138096,NORMALIZED_TITLE_PATTERN
TED,"# pn # pak # dostawa wyrobow medycznych dla kardiologii inwazyjnej dla uck",21,1,1,20.0,0.0,91.49311118231336,11.983338673502082,0.0,45.21787888497277,41.895225889138096,NORMALIZED_TITLE_PATTERN
TenderNed,"ai # # groot onderhoud en vervanging beweegbare civiele constructies rogo # #",6,1,1,82.0,16.666666666666664,31.151874399231016,11.983338673502082,32.22524831784684,99.14290291573214,41.89090035245113,NORMALIZED_TITLE_PATTERN
TED,"iii # # # # # # #",9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TED,servizio di accoglienza in centri collettivi,9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TED,ramavtal byggservice,9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TED,kompleksowa dostawa energii elektrycznej wraz z us uga przesy u,9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TED,"i # # # # # # #",9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TED,"wszsl fz # #",9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TenderNed,senior datawarehouse ontwikkelaar cluster bco,9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TED,sukcesywna dostawa artyku ow zywnosciowych,9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
TED,medikamentai,9,1,1,20.0,22.22222222222222,67.00576738224927,11.983338673502082,45.85869913489266,45.21787888497277,41.8864146107017,NORMALIZED_TITLE_PATTERN
Germany,ausstattung des lern und arbeitszentrums stadtbibliothek im pfl obergeschoss,18,0,1,15.0,100.0,89.19416853572572,0.0,92.99102851650112,1.0173021467478374,41.880967638577374,NORMALIZED_TITLE_PATTERN
France,concession du service public de l assainissement collectif,7,6,1,15.0,0.0,49.43127202819609,89.35437359820571,0.0,1.0173021467478374,41.87984620314002,NORMALIZED_TITLE_PATTERN
France,entretien menager des batiments communaux,7,6,1,15.0,0.0,49.43127202819609,89.35437359820571,0.0,1.0173021467478374,41.87984620314002,NORMALIZED_TITLE_PATTERN
Quebec,acquisition et installation de luminaires decoratifs de rue et eclairage de terrains sportifs a la technologie del avec services connexes,7,6,1,15.0,0.0,49.43127202819609,89.35437359820571,0.0,1.0173021467478374,41.87984620314002,NORMALIZED_TITLE_PATTERN
Quebec,achat regroupe pour l acquisition de pneus radiaux pour autobus urbains atuq,7,6,1,15.0,0.0,49.43127202819609,89.35437359820571,0.0,1.0173021467478374,41.87984620314002,NORMALIZED_TITLE_PATTERN
France,produits et materiels d entretien,7,6,1,15.0,0.0,49.43127202819609,89.35437359820571,0.0,1.0173021467478374,41.87984620314002,NORMALIZED_TITLE_PATTERN
Germany,"rez sw # ind jc vorderpfalz",25,1,1,15.0,36.0,93.34347965395706,11.983338673502082,62.69625120153797,1.0173021467478374,41.8735982057033,NORMALIZED_TITLE_PATTERN
Quebec,services d arbitrage,25,1,1,15.0,36.0,93.34347965395706,11.983338673502082,62.69625120153797,1.0173021467478374,41.8735982057033,NORMALIZED_TITLE_PATTERN
Quebec,equipement de laboratoire,9,3,1,15.0,0.0,67.00576738224927,71.73181672540852,0.0,1.0173021467478374,41.86542774751682,NORMALIZED_TITLE_PATTERN
Quebec,"umq fourniture de sel de deglacage des chaussees chlorure de sodium hiver # #",9,3,1,15.0,0.0,67.00576738224927,71.73181672540852,0.0,1.0173021467478374,41.86542774751682,NORMALIZED_TITLE_PATTERN
Germany,"stadt morfelden walldorf neubau nachbarschaftszentrum mit kita und wohnen schubertstr # # morfelden walldorf",9,3,1,15.0,0.0,67.00576738224927,71.73181672540852,0.0,1.0173021467478374,41.86542774751682,NORMALIZED_TITLE_PATTERN
Germany,lieferung eines transporters,24,1,1,15.0,37.5,92.91092598526114,11.983338673502082,63.280999679589875,1.0173021467478374,41.83739186158283,NORMALIZED_TITLE_PATTERN
TED,"# a comanda de demanda no planificada basada del acuerdo marco para la adquisicion suscripcion mantenimento de licencias y mantenimiento extendido de software de la administracion de la generalitat de catalunya y su sector publico ctti # # lote #",5,1,1,74.0,100.0,0.0,11.983338673502082,92.99102851650112,97.34059596283242,41.835309195770584,NORMALIZED_TITLE_PATTERN
TED,dostawa i wdrozenie systemu do automatycznej digitalizacji dokumentacji,5,1,1,74.0,100.0,0.0,11.983338673502082,92.99102851650112,97.34059596283242,41.835309195770584,NORMALIZED_TITLE_PATTERN
TED,"concurso publico processo n # cte # aquisicao e instalacao de bens maquinas equipamentos hardware mobiliario e software para o centro tecnologico especializado cte industrial do instituto educativo do juncal s a",5,1,1,74.0,100.0,0.0,11.983338673502082,92.99102851650112,97.34059596283242,41.835309195770584,NORMALIZED_TITLE_PATTERN
TED,aquisicao e subscricao de software,5,1,1,74.0,100.0,0.0,11.983338673502082,92.99102851650112,97.34059596283242,41.835309195770584,NORMALIZED_TITLE_PATTERN
Germany,rv nl bautzen,32,0,1,15.0,56.25,95.35405318808074,0.0,81.10381288048703,1.0173021467478374,41.82697853252163,NORMALIZED_TITLE_PATTERN
Germany,"gesamtsanierung friedensschule schwerin friedensstra e # # schwerin",19,2,1,15.0,0.0,90.13136815123359,48.470041653316244,0.0,1.0173021467478374,41.824575456584434,NORMALIZED_TITLE_PATTERN
Quebec,contrat de services professionnels pnc,19,2,1,15.0,0.0,90.13136815123359,48.470041653316244,0.0,1.0173021467478374,41.824575456584434,NORMALIZED_TITLE_PATTERN
United Kingdom,london borough of richmond,237,1,1,15.0,26.582278481012654,99.68760012816405,11.983338673502082,50.27234860621596,1.0173021467478374,41.789009932713874,NORMALIZED_TITLE_PATTERN
Germany,"ma nahme einrichtung einer digitalen pflege und behandlungsdokumentation und eines systems zur automatisierten und sprachbasierten dokumentation gema # abs # s # nr # khsfv",7,1,1,74.0,0.0,49.43127202819609,11.983338673502082,0.0,97.34059596283242,41.78612624158923,NORMALIZED_TITLE_PATTERN
Quebec,"# # ap #",7,1,1,74.0,0.0,49.43127202819609,11.983338673502082,0.0,97.34059596283242,41.78612624158923,NORMALIZED_TITLE_PATTERN
TED,kibernetiniu kompetenciju centro infrastruktura,7,1,1,74.0,0.0,49.43127202819609,11.983338673502082,0.0,97.34059596283242,41.78612624158923,NORMALIZED_TITLE_PATTERN
Germany,"lieferung verbringung und aufbau von mobeln fur das thuringer landesverwaltungsamt erstaufnahmeeinrichtung eae fur fluchtlinge suhl und ast eisenberg lose # #",7,1,1,74.0,0.0,49.43127202819609,11.983338673502082,0.0,97.34059596283242,41.78612624158923,NORMALIZED_TITLE_PATTERN
United Kingdom,royal borough of kingston,167,1,1,15.0,26.94610778443114,99.51137455943608,11.983338673502082,50.56071771867992,1.0173021467478374,41.78228132008971,NORMALIZED_TITLE_PATTERN
TED,servicii de colectare transport si eliminare finala a deseurilor medicale,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,acord cadru de furnizare gaze medicale,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,"jcb # cx",6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,poradenske sluzby,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,kozvilagitas korszerusites,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,adjudicacion del contrato basado del acuerdo marco del suministro del medicamento adalimumab,6,3,1,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,poistenie motorovych vozidiel,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,swiadczenie us ug zdrowotnych z zakresu medycyny pracy dla funkcjonariuszy i pracownikow policji wojewodztwa podkarpackiego,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,skenovaci elektronovy mikroskop,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,filer de calcar,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,biuro baldai,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,"servicio para la gestion de escuelas infantiles # # # dividido en # lotes",6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,finansiell leasing,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,dilution refrigerator,6,3,3,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,finansiell fordonsleasing,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,"dobava elektricne energije za obdobje # mesecev",6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,"resebyratjanster #",6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,dostawa wodnego roztworu chlorku poliglinu,6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,"elektrina na obdobie # #",6,3,2,20.0,0.0,31.151874399231016,71.73181672540852,0.0,45.21787888497277,41.71739826978532,NORMALIZED_TITLE_PATTERN
TED,"ad # # umcmtsss",20,1,1,20.0,0.0,90.78820890740147,11.983338673502082,0.0,45.21787888497277,41.68375520666453,NORMALIZED_TITLE_PATTERN
TED,campus wattwil ersatzneubau kantonsschule wattwil,20,1,1,20.0,0.0,90.78820890740147,11.983338673502082,0.0,45.21787888497277,41.68375520666453,NORMALIZED_TITLE_PATTERN
TED,"lacu monitorings # # gadam",5,1,1,70.0,100.0,0.0,11.983338673502082,92.99102851650112,96.66773470041653,41.67382249279078,NORMALIZED_TITLE_PATTERN
TED,procedura aperta per l affidamento della progettazione realizzazione installazione messa in esercizio e manutenzione di un sistema di passenger flow monitoring pfm comprensivo della fornitura di tutte le componenti hw e sw presso gli aeroporti di milano malpensa e milano linate,5,1,1,70.0,100.0,0.0,11.983338673502082,92.99102851650112,96.66773470041653,41.67382249279078,NORMALIZED_TITLE_PATTERN
TED,"czysta gmina bezemisyjny tabor transportu gminnego zakup # sztuk autobusow zeroemisyjnych dla ziebickiej komunikacji autobusowej",5,1,1,70.0,100.0,0.0,11.983338673502082,92.99102851650112,96.66773470041653,41.67382249279078,NORMALIZED_TITLE_PATTERN
Germany,"trinkwasser studie ta #",5,1,1,70.0,100.0,0.0,11.983338673502082,92.99102851650112,96.66773470041653,41.67382249279078,NORMALIZED_TITLE_PATTERN
Germany,wartung fur software des herstellers flexera adminstudio,6,0,1,74.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,97.34059596283242,41.65315603973085,NORMALIZED_TITLE_PATTERN
Germany,"landschaftsbauarbeiten nach stlb bau z lb # # # liegenschaften in bonn und umgebung # #",6,0,1,74.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,97.34059596283242,41.65315603973085,NORMALIZED_TITLE_PATTERN
Germany,wartung fur software des herstellers red hat openjdk,6,0,1,74.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,97.34059596283242,41.65315603973085,NORMALIZED_TITLE_PATTERN
Germany,"fliesen und plattenarbeiten nach din # # # #",6,0,1,74.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,97.34059596283242,41.65315603973085,NORMALIZED_TITLE_PATTERN
Germany,neubau milchbildungszentrum in oldenburg,7,1,1,70.0,0.0,49.43127202819609,11.983338673502082,0.0,96.66773470041653,41.624639538609415,NORMALIZED_TITLE_PATTERN
Germany,"modernisierung der ausstattung im bildungszentrum ingolstadt izbn #",90,0,1,15.0,42.22222222222222,98.89458506888818,0.0,73.18167254085229,1.0173021467478374,41.6215956424223,NORMALIZED_TITLE_PATTERN
TED,medicinisko iericu piegade,11,1,1,20.0,9.090909090909092,76.2976610060878,11.983338673502082,26.722204421659722,45.21787888497277,41.61214354373598,NORMALIZED_TITLE_PATTERN
TenderNed,"nu at scholen leermiddelen #",11,1,1,20.0,9.090909090909092,76.2976610060878,11.983338673502082,26.722204421659722,45.21787888497277,41.61214354373598,NORMALIZED_TITLE_PATTERN
United Kingdom,boiler hire,11,1,1,15.0,100.0,76.2976610060878,11.983338673502082,92.99102851650112,1.0173021467478374,41.60701698173662,NORMALIZED_TITLE_PATTERN
Germany,"erweiterungsbau neubau grundschule schwarzenbek breslauer stra e # # schwarzenbek",11,1,1,15.0,100.0,76.2976610060878,11.983338673502082,92.99102851650112,1.0173021467478374,41.60701698173662,NORMALIZED_TITLE_PATTERN
Germany,generalsanierung und erweiterung des gistlsaals mit instandsetzung des wirtshauses und der appartements,11,1,1,15.0,100.0,76.2976610060878,11.983338673502082,92.99102851650112,1.0173021467478374,41.60701698173662,NORMALIZED_TITLE_PATTERN
Germany,erweiterung grundschule konigsmoos,11,1,1,15.0,100.0,76.2976610060878,11.983338673502082,92.99102851650112,1.0173021467478374,41.60701698173662,NORMALIZED_TITLE_PATTERN
United Kingdom,"provision of fe # tendered under # dps taxis lot #",11,1,1,15.0,100.0,76.2976610060878,11.983338673502082,92.99102851650112,1.0173021467478374,41.60701698173662,NORMALIZED_TITLE_PATTERN
Germany,bau kreativforum cleantech innovation park hallstadt,11,1,1,15.0,100.0,76.2976610060878,11.983338673502082,92.99102851650112,1.0173021467478374,41.60701698173662,NORMALIZED_TITLE_PATTERN
Quebec,service professionnel juridique,21,1,1,15.0,38.095238095238095,91.49311118231336,11.983338673502082,64.44248638256968,1.0173021467478374,41.59788529317527,NORMALIZED_TITLE_PATTERN
France,fourniture de carburants et combustibles,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,marche de prestation d assurance,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,marche de prestation de service d assurance,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,assurance des vehicules a moteur et risques annexes,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Quebec,services d entretien paysager,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,assurance statutaire du personnel,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Quebec,travaux de voirie,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,delegation de service public,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Quebec,acquisition d une surfaceuse a glace electrique,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,fourniture de quincaillerie,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Germany,"ve # gerustarbeiten",6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,delegation de service public pour le financement la construction et la gestion d un crematorium,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,transports collectifs,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,travaux d entretien de la voirie communale,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,achat de fournitures scolaires,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
France,transport scolaire,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Quebec,"entretien menager #",6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Germany,"lieferung von einem loschgruppenfahrzeug lf # nach din en # e din # # din # #",6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Quebec,services bancaires,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Quebec,entretien des chaudieres,6,6,1,15.0,16.666666666666664,31.151874399231016,89.35437359820571,32.22524831784684,1.0173021467478374,41.552066645306,NORMALIZED_TITLE_PATTERN
Germany,pestalozzischule wiesbaden,11,1,1,15.0,90.9090909090909,76.2976610060878,11.983338673502082,92.59852611342518,1.0173021467478374,41.54421659724447,NORMALIZED_TITLE_PATTERN
Germany,sanitarmaterial,11,1,1,15.0,90.9090909090909,76.2976610060878,11.983338673502082,92.59852611342518,1.0173021467478374,41.54421659724447,NORMALIZED_TITLE_PATTERN
Germany,generalsanierung mittelschule marktheidenfeld,18,2,1,15.0,0.0,89.19416853572572,48.470041653316244,0.0,1.0173021467478374,41.54341557193207,NORMALIZED_TITLE_PATTERN
Quebec,messagerie,18,2,1,15.0,0.0,89.19416853572572,48.470041653316244,0.0,1.0173021467478374,41.54341557193207,NORMALIZED_TITLE_PATTERN
Germany,"stralsundmuseum # ba",18,2,1,15.0,0.0,89.19416853572572,48.470041653316244,0.0,1.0173021467478374,41.54341557193207,NORMALIZED_TITLE_PATTERN
Germany,bauleistungen,21,0,1,15.0,66.66666666666666,91.49311118231336,0.0,86.38256968920219,1.0173021467478374,41.51329702018584,NORMALIZED_TITLE_PATTERN
Germany,"modernisierung der ausstattung im bildungszentrum traunstein izbn #",41,1,1,15.0,29.268292682926827,96.74783723165652,11.983338673502082,54.01313681512335,1.0173021467478374,41.505607177186796,NORMALIZED_TITLE_PATTERN
Germany,bauauftrag,84,1,1,15.0,26.190476190476193,98.81448253764819,11.983338673502082,50.12816404998398,1.0173021467478374,41.504005126562,NORMALIZED_TITLE_PATTERN
TED,"# # medicamentos do foro oncologico e imunomoduladores a #",19,1,1,20.0,0.0,90.13136815123359,11.983338673502082,0.0,45.21787888497277,41.48670297981417,NORMALIZED_TITLE_PATTERN
Germany,lieferung und aufbau von buromobeln,6,1,1,74.0,16.666666666666664,31.151874399231016,11.983338673502082,32.22524831784684,97.34059596283242,41.4583466837552,NORMALIZED_TITLE_PATTERN
TED,fornitura del sistema di rilevazione presenze elaborazione paghe e adempimenti previdenziali e fiscali budget gestione risorse umane con relativa fornitura di software as a service saas e assistenza manutenzione per l ufficio personale di silea spa,6,1,1,74.0,16.666666666666664,31.151874399231016,11.983338673502082,32.22524831784684,97.34059596283242,41.4583466837552,NORMALIZED_TITLE_PATTERN
Germany,vg maifeld sanierung erweiterung fwg ochtendung,17,0,1,15.0,88.23529411764706,88.08074335148991,0.0,92.23005446972124,1.0173021467478374,41.42518423582185,NORMALIZED_TITLE_PATTERN
Germany,eventpark am rathaus meinersen,17,0,1,15.0,88.23529411764706,88.08074335148991,0.0,92.23005446972124,1.0173021467478374,41.42518423582185,NORMALIZED_TITLE_PATTERN
Germany,mittagsverpflegung,7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
Germany,edelstahlbecken,7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
Germany,gussasphalt,7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
Canada federal,trailer spare parts,7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
Quebec,materiel de succion,7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
