Discovery_Type,Label,Warehouse_Source,Volume,Unique_Buyers,Countries,Recent_12m_Share_Pct,Lean_Fit,Open_World_Score
TITLE_PATTERN,klempnerarbeiten,Germany,64,9,1,28.125,15.0,66.29269464915092
TITLE_PATTERN,wy onienie wykonawcy w zakresie sukcesywnej dostawy odczynnikow dla jednostek organizacyjnych uniwersytetu jagiellonskiego z wy aczeniem collegium medicum uj,TED,25,3,2,20.0,20.0,66.27811598846523
TITLE_PATTERN,skolskjuts,TED,25,3,2,20.0,20.0,66.27811598846523
TITLE_PATTERN,leasefietsen,TenderNed,9,8,1,22.22222222222222,20.0,66.27042614546619
TITLE_PATTERN,laboratoriumdiensten,TenderNed,9,8,1,22.22222222222222,20.0,66.27042614546619
TITLE_PATTERN,beveiliging,TenderNed,9,8,1,22.22222222222222,20.0,66.27042614546619
TITLE_PATTERN,objektplanung gebaude,Germany,29,18,1,27.586206896551722,15.0,66.2584107657802
TITLE_PATTERN,putz und stuckarbeiten,Germany,54,13,1,24.074074074074073,15.0,66.24527395065684
TITLE_PATTERN,acquisition de vehicules,France,37,34,1,21.62162162162162,15.0,66.24190964434476
TITLE_PATTERN,ctti # #,TED,40,2,2,0.0,60.0,66.23982697853252
TITLE_PATTERN,blitzschutzarbeiten,Germany,46,10,1,28.26086956521739,15.0,66.23309836590836
TITLE_PATTERN,acord cadru de achizitie publica de medicamente divizat pe # loturi,TED,36,2,1,44.44444444444444,20.0,66.23197693047099
TITLE_PATTERN,verkehrssicherung,Germany,34,10,1,29.411764705882355,15.0,66.22380647228452
TITLE_PATTERN,gsm umts lte # g,TED,19,2,2,63.1578947368421,20.0,66.21803909003525
TITLE_PATTERN,verzekeringsmakelaar,TenderNed,7,7,1,57.14285714285714,20.0,66.18743992310156
TITLE_PATTERN,nakup phm na komoditni burze cislo aukce #,TED,47,2,2,40.42553191489361,20.0,66.18359500160204
TITLE_PATTERN,# estricharbeiten,Germany,32,13,1,28.125,15.0,66.16292854854213
TITLE_PATTERN,fahrradleasing,Germany,46,18,1,21.73913043478261,15.0,66.15315603973086
TITLE_PATTERN,provision of internal audit services,United Kingdom,13,13,1,46.15384615384615,15.0,66.1526754245434
TITLE_PATTERN,produse de curatenie,TED,15,5,2,6.666666666666667,20.0,66.1432233258571
TITLE_PATTERN,wc trennwande,Germany,56,15,1,21.428571428571427,15.0,66.13617430310798
TITLE_PATTERN,ingenieurleistungen,Germany,32,4,1,59.375,15.0,66.11454661967319
CATEGORY_COHORT,Other :: Legal services.,Ireland,158,60,1,30.37974683544304,15.0,66.10333333333332
CATEGORY_COHORT,Other :: Research and development services and related consultancy services.,Ireland,150,84,1,28.666666666666668,15.0,66.08
CATEGORY_COHORT,Other :: Building construction work.,Ireland,366,178,1,24.316939890710383,15.0,66.07833333333333
TITLE_PATTERN,rahmenvereinbarung buromobel,Germany,15,8,1,46.666666666666664,15.0,66.05975648830504
TITLE_PATTERN,procedure avec negociation,France,15,8,1,46.666666666666664,15.0,66.05975648830504
TITLE_PATTERN,dbr # # informatikai eszkozok beszerzese,TED,31,2,1,45.16129032258064,20.0,66.05046459468119
TITLE_PATTERN,sukcesywne dostawy lekow dla narodowego instytutu onkologii im marii sk odowskiej curie panstwowego instytutu badawczego oddzia u w gliwicach,TED,31,2,2,45.16129032258064,20.0,66.05046459468119
TITLE_PATTERN,dostawa samochodow osobowych,TED,15,3,2,26.666666666666668,20.0,66.04565844280678
TITLE_PATTERN,mobile trennwand,Germany,48,13,1,22.916666666666664,15.0,66.02210829862223
TITLE_PATTERN,am suministro contr # #,TED,16,2,1,81.25,20.0,66.00336430631208
TITLE_PATTERN,dbs kostum,TED,55,3,2,9.090909090909092,20.0,65.98413969881447
TITLE_PATTERN,dostawy produktow leczniczych stosowanych w programach lekowych i chemioterapii,TED,18,2,2,66.66666666666666,20.0,65.9727651393784
TITLE_PATTERN,lieferung von okostrom,Germany,17,16,1,35.294117647058826,15.0,65.95706504325537
TITLE_PATTERN,acordo quadro para fornecimento de gas,TED,11,4,2,27.27272727272727,20.0,65.94200576738224
TITLE_PATTERN,achizitie aparatura medicala,TED,11,4,2,27.27272727272727,20.0,65.94200576738224
TITLE_PATTERN,zajisteni uklidovych sluzeb,TED,11,4,2,27.27272727272727,20.0,65.94200576738224
TITLE_PATTERN,dostawa miesa,TED,11,4,2,27.27272727272727,20.0,65.94200576738224
TITLE_PATTERN,souscription des marches d assurance,France,29,28,1,24.137931034482758,15.0,65.92214033963472
TITLE_PATTERN,microsoft unified support,United Kingdom,11,10,1,72.72727272727273,15.0,65.91220762576097
TITLE_PATTERN,taxi services,United Kingdom,11,10,1,72.72727272727273,15.0,65.91220762576097
TITLE_PATTERN,vorgehangte hinterluftete fassade,Germany,25,18,1,28.000000000000004,15.0,65.90660044857418
TITLE_PATTERN,sukcesivna dobava konvencionalnih in ekoloskih zivil za obdobje stirih let,TED,17,2,2,70.58823529411765,20.0,65.90403716757449
TITLE_PATTERN,assurance flotte automobile et risques annexes,France,29,27,1,24.137931034482758,15.0,65.90291573213713
TITLE_PATTERN,iii # # #,TED,23,3,2,17.391304347826086,20.0,65.89490547901313
TITLE_PATTERN,entretien des espaces verts de la commune,France,17,15,1,35.294117647058826,15.0,65.88737584107658
TITLE_PATTERN,# mundygasse #,TED,17,10,2,0.0,20.0,65.88032681832746
TITLE_PATTERN,# prager stra e # #,TED,17,10,2,0.0,20.0,65.88032681832746
TITLE_PATTERN,ugradbeni i potrosni materijal za endoskopiju i endoskopske aparate za zdravstvene ustanove u republici hrvatskoj,TED,15,2,2,93.33333333333333,20.0,65.86751041332906
TITLE_PATTERN,schlie anlage,Germany,55,12,1,21.818181818181817,15.0,65.86062159564241
CATEGORY_COHORT,Other :: Personnel-training services.,Ireland,79,56,1,39.24050632911392,15.0,65.85833333333333
TITLE_PATTERN,provision of legal services,United Kingdom,12,10,1,58.333333333333336,15.0,65.85341236783083
CATEGORY_COHORT,Other :: Transport services (excl. Waste transport),United Kingdom,5103,157,1,22.202625906329608,15.0,65.84666666666666
TITLE_PATTERN,programme d aide aux employes,Quebec,32,26,1,21.875,15.0,65.8439602691445
TITLE_PATTERN,baumeisterarbeiten ba #,Germany,15,6,1,60.0,15.0,65.84187760333226
TITLE_PATTERN,dostawa szczepionek,TED,13,3,2,30.76923076923077,20.0,65.8175264338353
TITLE_PATTERN,aquisicao de equipamentos informaticos,TED,13,3,2,30.76923076923077,20.0,65.8175264338353
TITLE_PATTERN,sukcesywna dostawa medycznego sprzetu jednorazowego uzytku,TED,13,3,2,30.76923076923077,20.0,65.8175264338353
TITLE_PATTERN,dostawa odczynnikow laboratoryjnych,TED,14,3,2,28.57142857142857,20.0,65.80999679589875
TITLE_PATTERN,licitatie medicamente # loturi,TED,14,3,2,28.57142857142857,20.0,65.80999679589875
TITLE_PATTERN,dostawa jaj,TED,14,3,2,28.57142857142857,20.0,65.80999679589875
TITLE_PATTERN,malerarbeiten,TED,9,7,2,22.22222222222222,20.0,65.80903556552386
TITLE_PATTERN,wagenparkverzekering,TenderNed,9,7,1,22.22222222222222,20.0,65.80903556552386
TITLE_PATTERN,bg # m # op # # # # #,TED,26,6,2,0.0,20.0,65.79381608458827
TITLE_PATTERN,ve # estricharbeiten,Germany,19,6,1,42.10526315789473,15.0,65.79253444408843
TITLE_PATTERN,travaux de pavage,Quebec,25,16,1,28.000000000000004,15.0,65.7864466517142
TITLE_PATTERN,dachdecker und spenglerarbeiten,Germany,29,5,1,41.37931034482759,15.0,65.77010573534123
TITLE_PATTERN,kuchentechnische anlagen,Germany,20,9,1,35.0,15.0,65.7656199935918
TITLE_PATTERN,cafm software,Germany,6,4,1,33.33333333333333,74.0,65.7536046139058
CATEGORY_COHORT,Other :: Construction project management services,United Kingdom,79,55,1,39.24050632911392,15.0,65.75
TITLE_PATTERN,reinigungsleistungen # grundschule,Germany,15,1,1,60.0,74.0,65.74815764178148
TITLE_PATTERN,employee assistance programme,United Kingdom,11,11,1,63.63636363636363,15.0,65.7367830823454
TITLE_PATTERN,# pn # dostawa produktow leczniczych dla uck,TED,412,2,2,39.56310679611651,20.0,65.73614226209547
TITLE_PATTERN,mittleres loschfahrzeug mlf,Germany,17,13,1,35.294117647058826,15.0,65.723966677347
TITLE_PATTERN,travaux de pavage #,Quebec,25,15,1,28.000000000000004,15.0,65.71675744953541
TITLE_PATTERN,sukcesywna dostawa materia ow stomatologicznych w # pakietach dla potrzeb uniwersyteckiego centrum stomatologicznego gumed sp z o o,TED,12,1,1,100.0,74.0,65.70265940403716
TITLE_PATTERN,vorhangfassade,Germany,13,10,1,46.15384615384615,15.0,65.6720602371035
TITLE_PATTERN,levering bedrijfswagens,TenderNed,8,6,1,37.5,20.0,65.66725408522909
TITLE_PATTERN,sociaal medische advisering,TenderNed,8,6,1,37.5,20.0,65.66725408522909
TITLE_PATTERN,grounds maintenance services,United Kingdom,20,20,1,30.0,15.0,65.65507850048061
CATEGORY_COHORT,Other :: Construction consultancy services,United Kingdom,117,86,1,29.059829059829063,15.0,65.64833333333333
CATEGORY_COHORT,Other :: Psychiatric hospital services,United Kingdom,101,31,1,48.51485148514851,15.0,65.63
TITLE_PATTERN,sonnenschutzarbeiten,Germany,35,10,1,25.71428571428571,15.0,65.6247997436719
TITLE_PATTERN,msr technik,Germany,33,13,1,24.242424242424242,15.0,65.61486702979815
TITLE_PATTERN,c lanko sistema,TED,20,7,2,0.0,20.0,65.6063761614867
TITLE_PATTERN,kraujo komponentai,TED,16,4,2,12.5,20.0,65.59804549823774
TITLE_PATTERN,betonwerksteinarbeiten,Germany,30,11,1,26.666666666666668,15.0,65.5688881768664
TITLE_PATTERN,abbruch und rohbauarbeiten,Germany,38,11,1,23.684210526315788,15.0,65.55863505286767
TITLE_PATTERN,dachabdichtungs und klempnerarbeiten,Germany,28,17,1,25.0,15.0,65.54966356936879
TITLE_PATTERN,entretien paysager,Quebec,36,7,1,33.33333333333333,15.0,65.53732777955783
TITLE_PATTERN,dostawa odczynnikow,TED,24,2,2,50.0,20.0,65.528035885934
TITLE_PATTERN,assurance risques statutaires,France,20,17,1,30.0,15.0,65.52771547580903
TITLE_PATTERN,medicines #,TED,25,3,3,16.0,20.0,65.5206664530599
TITLE_PATTERN,fourniture de materiel electrique,Belgium,14,10,1,42.857142857142854,,65.51906440243512
TITLE_PATTERN,travaux de voirie et reseaux divers,France,15,15,1,40.0,15.0,65.50480615187439
TITLE_PATTERN,fourniture de vetements de travail et d equipements de protection individuelle,France,23,20,1,26.08695652173913,15.0,65.504005126562
TITLE_PATTERN,services professionnels en architecture,Quebec,98,34,1,17.346938775510203,15.0,65.50096123037488
TITLE_PATTERN,placements publicitaires,Quebec,11,2,1,9.090909090909092,82.0,65.50016020506247
CATEGORY_COHORT,Other :: Electrical installation work.,Ireland,125,89,1,28.000000000000004,15.0,65.49499999999999
TITLE_PATTERN,fourniture d electricite,France,29,24,1,20.689655172413794,15.0,65.49022749118872
TITLE_PATTERN,service de deneigement,Quebec,19,16,1,31.57894736842105,15.0,65.48798462031401
TITLE_PATTERN,# odenburger stra e # #,TED,10,10,1,10.0,20.0,65.4855815443768
CATEGORY_COHORT,Other :: Miscellaneous health services,United Kingdom,676,108,1,23.37278106508876,15.0,65.46666666666667
TITLE_PATTERN,bodenbelag,Germany,40,10,1,25.0,15.0,65.4535405318808
CATEGORY_COHORT,Other :: Motor vehicles.,Ireland,105,66,1,30.476190476190478,15.0,65.445
TITLE_PATTERN,collecte des dechets menagers et assimiles,France,23,18,1,26.08695652173913,15.0,65.44392822813201
TITLE_PATTERN,ugradbeni materijal za traumatologiju sprave za prijelome vijci plocice za fiksaciju sistemi za ugra ivanje plocica i vijaka i drugi za zdravstvene ustanove u republici hrvatskoj,TED,14,2,2,92.85714285714286,20.0,65.43575776994554
TITLE_PATTERN,casa da democracia local valongo,TED,14,2,2,92.85714285714286,20.0,65.43575776994554
TITLE_PATTERN,fourniture et livraison de titres restaurant,France,21,20,1,28.57142857142857,15.0,65.42694649150913
TITLE_PATTERN,sportboden,Germany,32,12,1,25.0,15.0,65.42230054469721
TITLE_PATTERN,medikamentu piegade,TED,28,2,2,42.857142857142854,20.0,65.41813521307273
TITLE_PATTERN,uk # contract details notice,United Kingdom,13,6,1,61.53846153846154,15.0,65.41252803588593
TITLE_PATTERN,infuzni technika,TED,9,5,2,33.33333333333333,20.0,65.39650752963793
TITLE_PATTERN,porizovani elektrickych osobnich a uzitkovych vozidel pro skupinu cez,TED,9,5,2,33.33333333333333,20.0,65.39650752963793
TITLE_PATTERN,dostawa produktow leczniczych w tym z programow lekowych dla powiatowego zak adu opieki zdrowotnej z siedziba w starachowicach,TED,9,5,2,33.33333333333333,20.0,65.39650752963793
TITLE_PATTERN,technische ausrustung,Germany,20,7,1,40.0,15.0,65.38465235501441
TITLE_PATTERN,los # baustelleneinrichtung,Germany,20,7,1,40.0,15.0,65.38465235501441
TITLE_PATTERN,aussenanlagen,Germany,33,7,1,33.33333333333333,15.0,65.38353091957707
TITLE_PATTERN,oxigen medicinal,TED,9,3,2,55.55555555555556,20.0,65.37584107657801
TITLE_PATTERN,dostawy oleju napedowego,TED,9,3,2,55.55555555555556,20.0,65.37584107657801
TITLE_PATTERN,nieru aizstajterapijas nodrosinajuma arstniecibas lidzeklu piegade,TED,9,3,2,55.55555555555556,20.0,65.37584107657801
TITLE_PATTERN,servicio de prevencion ajeno,TED,9,3,2,55.55555555555556,20.0,65.37584107657801
TITLE_PATTERN,persontransporter,TED,9,3,2,55.55555555555556,20.0,65.37584107657801
TITLE_PATTERN,livsmedel #,TED,12,5,2,16.666666666666664,20.0,65.37231656520346
TITLE_PATTERN,fourniture et acheminement en electricite et services associes,France,25,21,1,24.0,15.0,65.36895225889138
TITLE_PATTERN,fourniture et acheminement de gaz naturel,France,21,18,1,28.57142857142857,15.0,65.36686959307914
TITLE_PATTERN,spenglerarbeiten,Germany,70,8,1,24.285714285714285,15.0,65.3663889778917
TITLE_PATTERN,dostawy artyku ow spozywczych,TED,10,4,2,30.0,20.0,65.32441525152194
TITLE_PATTERN,dostawa aparatu usg,TED,10,4,2,30.0,20.0,65.32441525152194
TITLE_PATTERN,gestion des aires d accueil des gens du voyage,France,12,12,1,50.0,15.0,65.32041012495995
TITLE_PATTERN,nhs health checks,United Kingdom,18,17,1,33.33333333333333,15.0,65.31864786927267
TITLE_PATTERN,provision of bus service route #,United Kingdom,108,3,1,66.66666666666666,15.0,65.31816725408522
TITLE_PATTERN,deneigement au sol,Quebec,36,10,1,25.0,15.0,65.30214674783723
TITLE_PATTERN,foldgaz beszerzese,TED,11,3,2,36.36363636363637,20.0,65.29894264658763
CATEGORY_COHORT,Other :: *Laboratory and scientific equipment,Canada federal,403,41,1,29.776674937965257,15.0,65.28833333333333
TITLE_PATTERN,usluge ciscenja prostorija,TED,14,2,2,85.71428571428571,20.0,65.26914450496636
TITLE_PATTERN,vergabe von generalplanungsleistungen,Germany,11,9,1,63.63636363636363,15.0,65.26337712271707
CATEGORY_COHORT,Other :: Dermatology services,United Kingdom,75,38,1,46.666666666666664,15.0,65.24999999999999
TITLE_PATTERN,pfosten riegel fassade,Germany,20,13,1,30.0,15.0,65.24174943928227
TITLE_PATTERN,# rechte wienzeile # #,TED,14,14,1,0.0,20.0,65.23389939122076
TITLE_PATTERN,# aankondiging van een wijziging dbfm overeenkomst a # utrecht lunetten veenendaal,TenderNed,15,1,1,46.666666666666664,82.0,65.22588913809676
TITLE_PATTERN,metallbau und verglasungsarbeiten,Germany,33,7,1,30.303030303030305,15.0,65.2233258570971
TITLE_PATTERN,bauendreinigung,Germany,37,8,1,27.027027027027028,15.0,65.20522268503684
TITLE_PATTERN,delegation du service public d assainissement collectif,France,12,11,1,50.0,15.0,65.18583787247677
TITLE_PATTERN,dostawa paliw p ynnych,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,materiale sanitare diverse #,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,serwis techniczny aparatury i sprzetu medycznego,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,uzavreni ramcove dohody na zajisteni sluzeb pro konference poradane zadavatelem # #,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,la # # # sukcesywne dostawy lekow refundowanych,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,transport aerian,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,laboratorijski material,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,udzielanie swiadczen zdrowotnych przez lekarzy,TED,12,3,1,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,yttre skotsel,TED,12,3,2,33.33333333333333,20.0,65.18503684716437
TITLE_PATTERN,kauf eines fabrikneuen feuerwehrfahrzeugs,Germany,24,18,1,25.0,15.0,65.17958987504005
TITLE_PATTERN,freianlagenplanung,Germany,21,15,1,28.57142857142857,15.0,65.17702659404037
TITLE_PATTERN,tischlerarbeiten einbaumobel,Germany,14,8,1,42.857142857142854,15.0,65.1384171739827
CATEGORY_COHORT,Other :: Legal services,United Kingdom,249,186,1,23.293172690763054,15.0,65.135
TITLE_PATTERN,vyber autobusovych dopravcu od # casti # az #,TED,8,3,1,100.0,20.0,65.13409163729574
TITLE_PATTERN,dostawa wyrobow medycznych z podzia em na # zadan,TED,23,2,2,43.47826086956522,20.0,65.1336110221083
TITLE_PATTERN,bodenbelage,Germany,23,9,1,30.434782608695656,15.0,65.12495994873439
TITLE_PATTERN,honoraires juridiques,Quebec,55,5,1,36.36363636363637,15.0,65.11534764498558
TITLE_PATTERN,servers en storage,TenderNed,6,4,1,33.33333333333333,60.0,65.1095802627363
TITLE_PATTERN,fourniture de services de telecommunications,France,6,6,1,16.666666666666664,82.0,65.10221082986223
TITLE_PATTERN,acordo quadro para fornecimento de leite escolar,TED,8,4,2,50.0,20.0,65.09788529317527
TITLE_PATTERN,dammarbeiten,Germany,24,9,1,29.166666666666668,15.0,65.09388016661327
TITLE_PATTERN,vienkartines medicinos priemones,TED,21,2,2,47.61904761904761,20.0,65.08346683755207
TITLE_PATTERN,tietoliikennepalvelut,TED,7,2,1,57.14285714285714,60.0,65.07625760974047
TITLE_PATTERN,hrm system,TED,7,2,2,57.14285714285714,60.0,65.07625760974047
TITLE_PATTERN,beschaffung kis ausfallsystem,Germany,7,7,1,0.0,60.0,65.0647228452419
TITLE_PATTERN,udzielanie swiadczen zdrowotnych,TED,83,2,1,36.144578313253014,20.0,65.06087792374238
TITLE_PATTERN,construction d une ecole de musique et d une creche a junglinster autorisation ministerielle d # #,TED,18,2,2,55.55555555555556,20.0,65.05382890099327
TITLE_PATTERN,contract de achizitie publica de furnizare aparatura medicala divizat pe # loturi,TED,18,2,1,55.55555555555556,20.0,65.05382890099327
TITLE_PATTERN,luftungstechnik,Germany,59,25,1,16.94915254237288,15.0,65.04854213393143
TITLE_PATTERN,dostawa pozosta ych materia ow medycznych,TED,70,2,2,37.142857142857146,20.0,65.04213393143222
TITLE_PATTERN,technische dammung,Germany,16,10,1,37.5,15.0,65.04149311118232
TITLE_PATTERN,sdruzene sluzby dodavky zemniho plynu na rok #,TED,11,5,2,18.181818181818183,20.0,65.03380326818326
TITLE_PATTERN,# thurnlhofstra e # #,TED,11,5,2,18.181818181818183,20.0,65.03380326818326
TITLE_PATTERN,acordo quadro para fornecimento de combustiveis rodoviarios,TED,11,5,2,18.181818181818183,20.0,65.03380326818326
TITLE_PATTERN,hpc cluster,Germany,6,4,1,33.33333333333333,37.5,65.03268183274591
TITLE_PATTERN,acheminement et fourniture d electricite,France,21,13,1,28.57142857142857,15.0,65.0136174303108
TITLE_PATTERN,komandejumu nodrosinasanai nepieciesamie pakalpojumi,TED,14,4,2,14.285714285714285,20.0,64.96251201537969
TITLE_PATTERN,bodenbelagarbeiten,Germany,60,17,1,20.0,15.0,64.94104453700736
TITLE_PATTERN,vaistiniai preparatai,TED,29,3,2,6.896551724137931,20.0,64.93816084588272
CATEGORY_COHORT,Other :: *Audit services,Canada federal,98,53,1,32.6530612244898,15.0,64.92833333333333
TITLE_PATTERN,fiscale dienstverlening,TenderNed,7,7,1,42.857142857142854,20.0,64.91348926626081
TITLE_PATTERN,services professionnels en evaluation fonciere,Quebec,23,23,1,21.73913043478261,15.0,64.90836270426145
TITLE_PATTERN,projektsteuerungsleistungen,Germany,11,8,1,63.63636363636363,15.0,64.90291573213713
TITLE_PATTERN,umzugsdienstleistungen,Germany,18,7,1,38.88888888888889,15.0,64.87952579301505
TITLE_PATTERN,sdruzene sluzby dodavky elektricke energie na obdobi roku #,TED,10,8,2,10.0,20.0,64.8607818007049
TITLE_PATTERN,it konsulter,TED,10,2,2,20.0,60.0,64.85693687920538
TITLE_PATTERN,servizio di trasporto scolastico,TED,14,3,2,21.428571428571427,20.0,64.85389298301827
TITLE_PATTERN,dostawa sprzetu komputerowego dla centrum astronomicznego im miko aja kopernika pan w warszawie z podzia em na # czesci,TED,14,3,2,21.428571428571427,20.0,64.85389298301827
TITLE_PATTERN,medicamente diverse,TED,14,3,2,21.428571428571427,20.0,64.85389298301827
TITLE_PATTERN,dynamisches beschaffungssystem eventausstattungen,TED,15,2,2,66.66666666666666,20.0,64.84091637295738
CATEGORY_COHORT,Other :: Optician services,United Kingdom,143,31,1,37.76223776223776,15.0,64.63833333333332
CATEGORY_COHORT,Other :: Works for complete or part construction and civil engineering work.,Ireland,119,63,1,27.73109243697479,15.0,64.47166666666666
