Warehouse_Source,Category,Subcategory,Tender_Count,Unique_Buyers,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,Active_Years,Volume_Pct,Buyer_Breadth_Pct,Recency_Pct,Lean_Pct,Open_World_Score,Discovery_Type
United Kingdom,Other,Lighting equipment and electric lamps,15,13,1,15.0,0.0,3,31.333333333333336,48.083333333333336,0.0,0.08333333333333334,22.548333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,Agricultural machinery,12,12,1,15.0,16.666666666666664,3,14.499999999999998,42.833333333333336,37.5,0.08333333333333334,22.546666666666667,DATA_NATIVE_COHORT
Ireland,Other,Advertising services.,12,12,1,15.0,16.666666666666664,4,14.499999999999998,42.833333333333336,37.5,0.08333333333333334,22.546666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,"Windows, doors and related items",12,12,1,15.0,16.666666666666664,4,14.499999999999998,42.833333333333336,37.5,0.08333333333333334,22.546666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Supporting and auxiliary transport services; travel agencies services,12,12,1,15.0,16.666666666666664,4,14.499999999999998,42.833333333333336,37.5,0.08333333333333334,22.546666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Lockers,16,5,1,15.0,18.75,4,35.41666666666667,11.5,45.5,0.08333333333333334,22.533333333333335,DATA_NATIVE_COHORT
Canada federal,Other,*Commercial and industrial furniture,18,4,1,15.0,16.666666666666664,3,42.583333333333336,8.166666666666666,37.5,0.08333333333333334,22.52,DATA_NATIVE_COHORT
Canada federal,Other,*Project administration or planning,10,7,1,15.0,60.0,4,0.0,18.416666666666668,97.41666666666666,0.08333333333333334,22.34333333333333,DATA_NATIVE_COHORT
Ireland,Other,Burglar and fire alarms.,10,9,1,15.0,40.0,4,0.0,26.333333333333332,85.75,0.08333333333333334,22.301666666666666,DATA_NATIVE_COHORT
Canada federal,Other,*Personal safety and protection,12,6,1,15.0,33.33333333333333,4,14.499999999999998,14.583333333333334,76.75,0.08333333333333334,22.266666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Inspection of ventilation system,12,9,1,15.0,25.0,3,14.499999999999998,26.333333333333332,59.66666666666667,0.08333333333333334,22.246666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Calibration services,12,9,1,15.0,25.0,4,14.499999999999998,26.333333333333332,59.66666666666667,0.08333333333333334,22.246666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Hospital dialysis services,12,9,1,15.0,25.0,4,14.499999999999998,26.333333333333332,59.66666666666667,0.08333333333333334,22.246666666666666,DATA_NATIVE_COHORT
Ireland,Other,Health and safety consultancy services.,12,9,1,15.0,25.0,4,14.499999999999998,26.333333333333332,59.66666666666667,0.08333333333333334,22.246666666666666,DATA_NATIVE_COHORT
Canada federal,Other,*Rescue equipment and accessories,17,4,1,15.0,17.647058823529413,4,39.0,8.166666666666666,41.5,0.08333333333333334,22.093333333333334,DATA_NATIVE_COHORT
Canada federal,Other,*Snowmobiles or snow scooter,12,3,1,15.0,41.66666666666667,4,14.499999999999998,5.75,88.25,0.08333333333333334,22.04,DATA_NATIVE_COHORT
Canada federal,Other,*Electrical engineering services,12,3,1,15.0,41.66666666666667,4,14.499999999999998,5.75,88.25,0.08333333333333334,22.04,DATA_NATIVE_COHORT
Ireland,Other,Surveying services.,17,7,1,15.0,11.76470588235294,4,39.0,18.416666666666668,26.166666666666664,0.08333333333333334,21.99833333333333,DATA_NATIVE_COHORT
Ireland,Other,"Construction work for highways, roads.",17,7,1,15.0,11.76470588235294,3,39.0,18.416666666666668,26.166666666666664,0.08333333333333334,21.99833333333333,DATA_NATIVE_COHORT
Ireland,Other,Site-development work.,16,8,1,15.0,12.5,3,35.41666666666667,21.916666666666668,27.416666666666668,0.08333333333333334,21.986666666666668,DATA_NATIVE_COHORT
Ireland,Other,Office furniture.,15,11,1,15.0,6.666666666666667,3,31.333333333333336,37.666666666666664,11.75,0.08333333333333334,21.955,DATA_NATIVE_COHORT
United Kingdom,Other,Sewage services,13,13,1,15.0,7.6923076923076925,3,21.5,48.083333333333336,13.916666666666666,0.08333333333333334,21.906666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Building alteration work,13,13,1,15.0,7.6923076923076925,4,21.5,48.083333333333336,13.916666666666666,0.08333333333333334,21.906666666666666,DATA_NATIVE_COHORT
Canada federal,Other,*Electric vehicle charging systems,14,12,1,15.0,7.142857142857142,4,26.083333333333332,42.833333333333336,12.75,0.08333333333333334,21.798333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,"Repair, maintenance and associated services related to roads and other equipment",14,12,1,15.0,7.142857142857142,4,26.083333333333332,42.833333333333336,12.75,0.08333333333333334,21.798333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,Refuse transport services,14,12,1,15.0,7.142857142857142,4,26.083333333333332,42.833333333333336,12.75,0.08333333333333334,21.798333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,Administrative social services,14,12,1,15.0,7.142857142857142,4,26.083333333333332,42.833333333333336,12.75,0.08333333333333334,21.798333333333336,DATA_NATIVE_COHORT
Canada federal,Other,*General building construction,10,7,1,15.0,50.0,4,0.0,18.416666666666668,93.91666666666667,0.08333333333333334,21.713333333333335,DATA_NATIVE_COHORT
United Kingdom,Other,Electrical equipment and apparatus,16,10,1,15.0,6.25,3,35.41666666666667,31.916666666666664,10.916666666666666,0.08333333333333334,21.616666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Spectrometers,16,10,1,15.0,6.25,4,35.41666666666667,31.916666666666664,10.916666666666666,0.08333333333333334,21.616666666666667,DATA_NATIVE_COHORT
Canada federal,Other,*Radio frequency data communication equipment,11,3,1,15.0,54.54545454545454,4,8.5,5.75,96.08333333333333,0.08333333333333334,21.529999999999998,DATA_NATIVE_COHORT
Canada federal,Other,*Specialized and recreational vehicles,11,2,1,15.0,81.81818181818183,3,8.5,3.5000000000000004,99.25,0.08333333333333334,21.514999999999997,DATA_NATIVE_COHORT
Canada federal,Other,*Transport services,12,5,1,15.0,33.33333333333333,4,14.499999999999998,11.5,76.75,0.08333333333333334,21.465,DATA_NATIVE_COHORT
United Kingdom,Other,Forklift trucks,13,10,1,15.0,15.384615384615385,4,21.5,31.916666666666664,34.66666666666667,0.08333333333333334,21.438333333333336,DATA_NATIVE_COHORT
Ireland,Other,Market and economic research; polling and statistics.,13,10,1,15.0,15.384615384615385,4,21.5,31.916666666666664,34.66666666666667,0.08333333333333334,21.438333333333336,DATA_NATIVE_COHORT
United Kingdom,Other,Repair and maintenance services of military vehicles,15,1,1,15.0,26.666666666666668,3,31.333333333333336,0.0,63.24999999999999,0.08333333333333334,21.431666666666665,DATA_NATIVE_COHORT
Ireland,Other,Surface work for roads.,11,6,1,15.0,36.36363636363637,3,8.5,14.583333333333334,82.25,0.08333333333333334,21.336666666666666,DATA_NATIVE_COHORT
United Kingdom,Other,Fitness equipments,10,10,1,15.0,30.0,4,0.0,31.916666666666664,72.08333333333333,0.08333333333333334,21.293333333333333,DATA_NATIVE_COHORT
Ireland,Other,Repair and maintenance services of building installations.,11,9,1,15.0,27.27272727272727,4,8.5,26.333333333333332,65.0,0.08333333333333334,21.286666666666665,DATA_NATIVE_COHORT
United Kingdom,Other,Library books,11,9,1,15.0,27.27272727272727,4,8.5,26.333333333333332,65.0,0.08333333333333334,21.286666666666665,DATA_NATIVE_COHORT
Ireland,Other,Data-processing machines (hardware).,12,11,1,15.0,16.666666666666664,4,14.499999999999998,37.666666666666664,37.5,0.08333333333333334,21.203333333333333,DATA_NATIVE_COHORT
United Kingdom,Other,Records management,12,11,1,15.0,16.666666666666664,4,14.499999999999998,37.666666666666664,37.5,0.08333333333333334,21.203333333333333,DATA_NATIVE_COHORT
Ireland,Other,Vehicle-fleet management services.,12,11,1,15.0,16.666666666666664,3,14.499999999999998,37.666666666666664,37.5,0.08333333333333334,21.203333333333333,DATA_NATIVE_COHORT
United Kingdom,Other,Mechanical engineering services,12,11,1,15.0,16.666666666666664,4,14.499999999999998,37.666666666666664,37.5,0.08333333333333334,21.203333333333333,DATA_NATIVE_COHORT
Ireland,Other,"Office machinery, equipment and supplies except computers, printers and furniture.",12,11,1,15.0,16.666666666666664,4,14.499999999999998,37.666666666666664,37.5,0.08333333333333334,21.203333333333333,DATA_NATIVE_COHORT
Ireland,Other,Educational equipment.,10,8,1,15.0,40.0,4,0.0,21.916666666666668,85.75,0.08333333333333334,21.153333333333332,DATA_NATIVE_COHORT
United Kingdom,Other,Pension fund administration services,10,8,1,15.0,40.0,3,0.0,21.916666666666668,85.75,0.08333333333333334,21.153333333333332,DATA_NATIVE_COHORT
United Kingdom,Other,Breakdown and recovery services for cars,10,8,1,15.0,40.0,4,0.0,21.916666666666668,85.75,0.08333333333333334,21.153333333333332,DATA_NATIVE_COHORT
Ireland,Other,Weed-clearance services.,12,8,1,15.0,25.0,3,14.499999999999998,21.916666666666668,59.66666666666667,0.08333333333333334,21.098333333333333,DATA_NATIVE_COHORT
Ireland,Other,Construction work for water and sewage pipelines.,16,7,1,15.0,12.5,3,35.41666666666667,18.416666666666668,27.416666666666668,0.08333333333333334,21.076666666666668,DATA_NATIVE_COHORT
United Kingdom,Other,Job search services,14,9,1,15.0,14.285714285714285,4,26.083333333333332,26.333333333333332,32.33333333333333,0.08333333333333334,21.033333333333328,DATA_NATIVE_COHORT
Canada federal,Other,*Automotive and light truck maintenance and repair,19,4,1,15.0,10.526315789473683,4,45.33333333333333,8.166666666666666,23.75,0.08333333333333334,20.924999999999997,DATA_NATIVE_COHORT
United Kingdom,Other,Administrative educational services,17,10,1,15.0,0.0,3,39.0,31.916666666666664,0.0,0.08333333333333334,20.798333333333336,DATA_NATIVE_COHORT
Canada federal,Other,*Miscellaneous Electric Power and Distribution Equipment,14,1,1,15.0,28.57142857142857,4,26.083333333333332,0.0,68.66666666666667,0.08333333333333334,20.726666666666667,DATA_NATIVE_COHORT
United Kingdom,Other,Timber harvesting services,15,4,1,15.0,20.0,4,31.333333333333336,8.166666666666666,46.916666666666664,0.08333333333333334,20.615,DATA_NATIVE_COHORT
Canada federal,Other,*Light and wave generating and measuring equipment,13,6,1,15.0,23.076923076923077,4,21.5,14.583333333333334,55.00000000000001,0.08333333333333334,20.591666666666665,DATA_NATIVE_COHORT
Ireland,Other,Laboratory reagents.,13,6,1,15.0,23.076923076923077,4,21.5,14.583333333333334,55.00000000000001,0.08333333333333334,20.591666666666665,DATA_NATIVE_COHORT
Canada federal,Other,*Furniture and Furnishings,12,1,1,15.0,41.66666666666667,4,14.499999999999998,0.0,88.25,0.08333333333333334,20.544999999999998,DATA_NATIVE_COHORT
United Kingdom,Other,Detection and analysis apparatus,13,12,1,15.0,7.6923076923076925,4,21.5,42.833333333333336,13.916666666666666,0.08333333333333334,20.541666666666668,DATA_NATIVE_COHORT
United Kingdom,Other,Bathrooms construction work,13,12,1,15.0,7.6923076923076925,3,21.5,42.833333333333336,13.916666666666666,0.08333333333333334,20.541666666666668,DATA_NATIVE_COHORT
United Kingdom,Other,Insurance brokerage services,15,10,1,15.0,6.666666666666667,4,31.333333333333336,31.916666666666664,11.75,0.08333333333333334,20.46,DATA_NATIVE_COHORT
United Kingdom,Other,Repair and maintenance services of military electronic systems,26,3,1,15.0,0.0,3,58.75,5.75,0.0,0.08333333333333334,20.315,DATA_NATIVE_COHORT
United Kingdom,Other,Waste-tip management services,11,11,1,15.0,18.181818181818183,3,8.5,37.666666666666664,42.833333333333336,0.08333333333333334,20.243333333333332,DATA_NATIVE_COHORT
Ireland,Other,Electric vehicles.,11,11,1,15.0,18.181818181818183,3,8.5,37.666666666666664,42.833333333333336,0.08333333333333334,20.243333333333332,DATA_NATIVE_COHORT
